s_id,label,class_id,phase_idx,q_id,order,q_order,q_family_tag,commute_rate_probe,assoc_nonzero_rate,probe_order_preserve_rate,family_transition_entropy,score_photon_like,score_neutrino_like,score_electron_like,score_quark_core_like,score_mediator_w_like,score_unstable_crossmix_like,top_role_1,top_role_1_score,top_role_2,top_role_2_score,top_role_3,top_role_3_score
73,-1/2*e001 + 1/2*e101 + -1/2*e110 + 1/2*e111,SC0022,0,73,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
74,-1/2*e001 + -1/2*e101 + 1/2*e110 + -1/2*e111,SC0001,0,74,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
75,-1/2*e001 + 1/2*e101 + 1/2*e110 + -1/2*e111,SC0022,0,75,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
76,-1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111,SC0001,0,76,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
77,-1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111,SC0001,0,77,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
78,-1/2*e001 + 1/2*e011 + -1/2*e100 + -1/2*e110,SC0022,0,78,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
79,-1/2*e001 + 1/2*e011 + -1/2*e100 + 1/2*e110,SC0001,0,79,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
80,-1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110,SC0001,0,80,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
81,-1/2*e001 + 1/2*e011 + 1/2*e100 + 1/2*e110,SC0022,0,81,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
82,-1/2*e001 + 1/2*e010 + -1/2*e011 + -1/2*e111,SC0022,0,82,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
83,-1/2*e001 + 1/2*e010 + -1/2*e011 + 1/2*e111,SC0001,0,83,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
84,-1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101,SC0001,0,84,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
85,-1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101,SC0001,0,85,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
86,-1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101,SC0001,0,86,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
87,-1/2*e001 + 1/2*e010 + 1/2*e100 + 1/2*e101,SC0022,0,87,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
88,-1/2*e001 + 1/2*e010 + 1/2*e011 + -1/2*e111,SC0124,0,88,4,4,C112_complement_halfsum,0.015625,0.75,0.5520833333333334,1.8024212838293643,0.040625,0.06640625,0.4619791666666667,0.5843750000000001,0.23958333333333337,0.6733284135726686,unstable_crossmix_like,0.6733284135726686,quark_core_like,0.5843750000000001,electron_like,0.4619791666666667
89,-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111,SC0095,0,89,4,4,C112_complement_halfsum,0.015625,0.6875,0.5520833333333334,1.8024212838293643,0.05,0.08203125,0.48697916666666674,0.5687500000000001,0.22708333333333336,0.6545784135726687,unstable_crossmix_like,0.6545784135726687,quark_core_like,0.5687500000000001,electron_like,0.48697916666666674
90,-1*e010,SC0139,0,90,4,4,A16_basis_signed_unit,0.03125,0.875,0.5833333333333334,1.4056390622295662,0.025,0.3390625,0.31979166666666664,0.4125,0.25833333333333336,0.6758732747226812,unstable_crossmix_like,0.6758732747226812,quark_core_like,0.4125,neutrino_like,0.3390625
91,-1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110,SC0001,0,91,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
92,-1/2*e010 + -1/2*e011 + 1/2*e101 + -1/2*e110,SC0022,0,92,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
93,-1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110,SC0001,0,93,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
94,-1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110,SC0001,0,94,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
95,-1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111,SC0001,0,95,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
96,-1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111,SC0001,0,96,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
97,-1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111,SC0001,0,97,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
98,-1/2*e010 + -1/2*e100 + 1/2*e110 + 1/2*e111,SC0022,0,98,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
99,-1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111,SC0001,0,99,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
100,-1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111,SC0001,0,100,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
101,-1/2*e010 + 1/2*e100 + 1/2*e110 + -1/2*e111,SC0022,0,101,4,4,C112_complement_halfsum,0.015625,0.8125,0.5520833333333334,1.8024212838293643,0.031249999999999997,0.05078125,0.4369791666666667,0.6000000000000001,0.2520833333333333,0.6920784135726686,unstable_crossmix_like,0.6920784135726686,quark_core_like,0.6000000000000001,electron_like,0.4369791666666667
102,-1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111,SC0001,0,102,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
103,-1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110,SC0001,0,103,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
104,-1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110,SC0001,0,104,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
105,-1/2*e010 + 1/2*e011 + -1/2*e101 + 1/2*e110,SC0001,0,105,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
106,-1/2*e010 + 1/2*e011 + 1/2*e101 + 1/2*e110,SC0124,0,106,4,4,C112_complement_halfsum,0.015625,0.75,0.5520833333333334,1.8024212838293643,0.040625,0.06640625,0.4619791666666667,0.5843750000000001,0.23958333333333337,0.6733284135726686,unstable_crossmix_like,0.6733284135726686,quark_core_like,0.5843750000000001,electron_like,0.4619791666666667
107,-1*e011,SC0091,0,107,4,4,A16_basis_signed_unit,0.03125,0.75,0.5833333333333334,1.4056390622295662,0.04375,0.3703125,0.3697916666666667,0.38125,0.23333333333333334,0.6383732747226812,unstable_crossmix_like,0.6383732747226812,quark_core_like,0.38125,neutrino_like,0.3703125
108,-1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111,SC0001,0,108,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
109,-1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111,SC0001,0,109,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
110,-1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111,SC0001,0,110,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
111,-1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111,SC0001,0,111,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
112,-1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111,SC0001,0,112,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
113,-1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111,SC0001,0,113,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
114,-1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111,SC0001,0,114,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
115,-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111,SC0095,0,115,4,4,C112_complement_halfsum,0.015625,0.6875,0.5520833333333334,1.8024212838293643,0.05,0.08203125,0.48697916666666674,0.5687500000000001,0.22708333333333336,0.6545784135726687,unstable_crossmix_like,0.6545784135726687,quark_core_like,0.5687500000000001,electron_like,0.48697916666666674
116,-1*e100,SC0138,0,116,4,4,A16_basis_signed_unit,0.03125,0.8125,0.5833333333333334,1.4056390622295662,0.034374999999999996,0.3546875,0.34479166666666666,0.396875,0.24583333333333335,0.6571232747226813,unstable_crossmix_like,0.6571232747226813,quark_core_like,0.396875,neutrino_like,0.3546875
117,-1*e110,SC0091,0,117,4,4,A16_basis_signed_unit,0.03125,0.75,0.5833333333333334,1.4056390622295662,0.04375,0.3703125,0.3697916666666667,0.38125,0.23333333333333334,0.6383732747226812,unstable_crossmix_like,0.6383732747226812,quark_core_like,0.38125,neutrino_like,0.3703125
118,-1*e111,SC0091,0,118,4,4,A16_basis_signed_unit,0.03125,0.75,0.5833333333333334,1.4056390622295662,0.04375,0.3703125,0.3697916666666667,0.38125,0.23333333333333334,0.6383732747226812,unstable_crossmix_like,0.6383732747226812,quark_core_like,0.38125,neutrino_like,0.3703125
119,-1*e101,SC0091,0,119,4,4,A16_basis_signed_unit,0.03125,0.75,0.5833333333333334,1.4056390622295662,0.04375,0.3703125,0.3697916666666667,0.38125,0.23333333333333334,0.6383732747226812,unstable_crossmix_like,0.6383732747226812,quark_core_like,0.38125,neutrino_like,0.3703125
120,1*e101,SC0091,0,120,4,4,A16_basis_signed_unit,0.03125,0.75,0.5833333333333334,1.4056390622295662,0.04375,0.3703125,0.3697916666666667,0.38125,0.23333333333333334,0.6383732747226812,unstable_crossmix_like,0.6383732747226812,quark_core_like,0.38125,neutrino_like,0.3703125
121,1*e111,SC0091,0,121,4,4,A16_basis_signed_unit,0.03125,0.75,0.5833333333333334,1.4056390622295662,0.04375,0.3703125,0.3697916666666667,0.38125,0.23333333333333334,0.6383732747226812,unstable_crossmix_like,0.6383732747226812,quark_core_like,0.38125,neutrino_like,0.3703125
122,1*e110,SC0091,0,122,4,4,A16_basis_signed_unit,0.03125,0.75,0.5833333333333334,1.4056390622295662,0.04375,0.3703125,0.3697916666666667,0.38125,0.23333333333333334,0.6383732747226812,unstable_crossmix_like,0.6383732747226812,quark_core_like,0.38125,neutrino_like,0.3703125
123,1*e100,SC0138,0,123,4,4,A16_basis_signed_unit,0.03125,0.8125,0.5833333333333334,1.4056390622295662,0.034374999999999996,0.3546875,0.34479166666666666,0.396875,0.24583333333333335,0.6571232747226813,unstable_crossmix_like,0.6571232747226813,quark_core_like,0.396875,neutrino_like,0.3546875
124,1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111,SC0095,0,124,4,4,C112_complement_halfsum,0.015625,0.6875,0.5520833333333334,1.8024212838293643,0.05,0.08203125,0.48697916666666674,0.5687500000000001,0.22708333333333336,0.6545784135726687,unstable_crossmix_like,0.6545784135726687,quark_core_like,0.5687500000000001,electron_like,0.48697916666666674
125,1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111,SC0001,0,125,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
126,1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111,SC0001,0,126,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
127,1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111,SC0001,0,127,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
128,1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111,SC0001,0,128,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
129,1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111,SC0001,0,129,4,4,C112_complement_halfsum,0.015625,0.875,0.5520833333333334,1.8024212838293643,0.021875,0.03515625,0.4119791666666667,0.6156250000000001,0.26458333333333334,0.7108284135726686,unstable_crossmix_like,0.7108284135726686,quark_core_like,0.6156250000000001,electron_like,0.4119791666666667
