s_id,label,phase_idx,phase_label,phase_angle_deg,phase_order,phase_sector_mod3,phase_sector_mod4,q_id,q_label,q_order,q_inverse_id,q_family_tag,q_g2_proxy_tag,q_support_size,q_support_mask_bin,q_has_e000,q_has_e111,order,inverse_sid,square_sid,cube_sid,neg_phase_sid,is_self_inverse,inner_conj_l_orbit_size,inner_conj_r_orbit_size,q_conj_l_rep,q_conj_r_rep,q_centralizer_size,s_centralizer_size,conj_class_id_l,conj_class_id_r,q_e000,q_e001,q_e010,q_e011,q_e100,q_e101,q_e110,q_e111,c_e000,c_e001,c_e010,c_e011,c_e100,c_e101,c_e110,c_e111
1259,zeta12^5*(-1/2*e001 + -1/2*e010 + -1/2*e011 + 1/2*e111),5,zeta12^5,150.0,12,2,1,59,-1/2*e001 + -1/2*e010 + -1/2*e011 + 1/2*e111,4,180,C112_complement_halfsum,G2_proxy_C112,4,10001110,false,true,12,1860,2400,900,2699,false,46,46,59,59,4,48,p5_ql59,p5_qr59,0,-1/2,-1/2,-1/2,0,0,0,1/2,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,0,0,1/2*exp(i*150.0deg)
1260,zeta12^5*(-1/2*e001 + -1/2*e010 + -1/2*e100 + -1/2*e101),5,zeta12^5,150.0,12,2,1,60,-1/2*e001 + -1/2*e010 + -1/2*e100 + -1/2*e101,4,179,C112_complement_halfsum,G2_proxy_C112,4,00110110,false,false,12,1859,2400,899,2700,false,46,46,60,60,4,48,p5_ql60,p5_qr60,0,-1/2,-1/2,0,-1/2,-1/2,0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,0
1261,zeta12^5*(-1/2*e001 + -1/2*e010 + -1/2*e100 + 1/2*e101),5,zeta12^5,150.0,12,2,1,61,-1/2*e001 + -1/2*e010 + -1/2*e100 + 1/2*e101,4,178,C112_complement_halfsum,G2_proxy_C112,4,00110110,false,false,12,1858,2400,898,2701,false,46,46,61,61,4,48,p5_ql61,p5_qr61,0,-1/2,-1/2,0,-1/2,1/2,0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,0
1262,zeta12^5*(-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),5,zeta12^5,150.0,12,2,1,62,-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101,4,177,C112_complement_halfsum,G2_proxy_C112,4,00110110,false,false,12,1857,2400,897,2702,false,46,46,62,62,4,48,p5_ql62,p5_qr62,0,-1/2,-1/2,0,1/2,-1/2,0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,0
1263,zeta12^5*(-1/2*e001 + -1/2*e010 + 1/2*e100 + 1/2*e101),5,zeta12^5,150.0,12,2,1,63,-1/2*e001 + -1/2*e010 + 1/2*e100 + 1/2*e101,4,176,C112_complement_halfsum,G2_proxy_C112,4,00110110,false,false,12,1856,2400,896,2703,false,46,46,63,63,4,48,p5_ql63,p5_qr63,0,-1/2,-1/2,0,1/2,1/2,0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,0
1264,zeta12^5*(-1/2*e001 + -1/2*e010 + 1/2*e011 + -1/2*e111),5,zeta12^5,150.0,12,2,1,64,-1/2*e001 + -1/2*e010 + 1/2*e011 + -1/2*e111,4,175,C112_complement_halfsum,G2_proxy_C112,4,10001110,false,true,12,1855,2400,895,2704,false,46,46,59,59,4,48,p5_ql59,p5_qr59,0,-1/2,-1/2,1/2,0,0,0,-1/2,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,0,0,-1/2*exp(i*150.0deg)
1265,zeta12^5*(-1/2*e001 + -1/2*e010 + 1/2*e011 + 1/2*e111),5,zeta12^5,150.0,12,2,1,65,-1/2*e001 + -1/2*e010 + 1/2*e011 + 1/2*e111,4,174,C112_complement_halfsum,G2_proxy_C112,4,10001110,false,true,12,1854,2400,894,2705,false,46,46,65,65,4,48,p5_ql65,p5_qr65,0,-1/2,-1/2,1/2,0,0,0,1/2,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,0,0,1/2*exp(i*150.0deg)
1266,zeta12^5*(-1/2*e001 + -1/2*e011 + -1/2*e100 + -1/2*e110),5,zeta12^5,150.0,12,2,1,66,-1/2*e001 + -1/2*e011 + -1/2*e100 + -1/2*e110,4,173,C112_complement_halfsum,G2_proxy_C112,4,01011010,false,false,12,1853,2400,893,2706,false,46,46,66,66,4,48,p5_ql66,p5_qr66,0,-1/2,0,-1/2,-1/2,0,-1/2,0,0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),0
1267,zeta12^5*(-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),5,zeta12^5,150.0,12,2,1,67,-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110,4,172,C112_complement_halfsum,G2_proxy_C112,4,01011010,false,false,12,1852,2400,892,2707,false,46,46,62,62,4,48,p5_ql62,p5_qr62,0,-1/2,0,-1/2,-1/2,0,1/2,0,0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),0
1268,zeta12^5*(-1/2*e001 + -1/2*e011 + 1/2*e100 + -1/2*e110),5,zeta12^5,150.0,12,2,1,68,-1/2*e001 + -1/2*e011 + 1/2*e100 + -1/2*e110,4,171,C112_complement_halfsum,G2_proxy_C112,4,01011010,false,false,12,1851,2400,891,2708,false,46,46,61,61,4,48,p5_ql61,p5_qr61,0,-1/2,0,-1/2,1/2,0,-1/2,0,0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),0
1269,zeta12^5*(-1/2*e001 + -1/2*e011 + 1/2*e100 + 1/2*e110),5,zeta12^5,150.0,12,2,1,69,-1/2*e001 + -1/2*e011 + 1/2*e100 + 1/2*e110,4,170,C112_complement_halfsum,G2_proxy_C112,4,01011010,false,false,12,1850,2400,890,2709,false,46,46,69,69,4,48,p5_ql69,p5_qr69,0,-1/2,0,-1/2,1/2,0,1/2,0,0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),0
1270,zeta12^5*(-1/2*e001 + -1/2*e101 + -1/2*e110 + -1/2*e111),5,zeta12^5,150.0,12,2,1,70,-1/2*e001 + -1/2*e101 + -1/2*e110 + -1/2*e111,4,169,C112_complement_halfsum,G2_proxy_C112,4,11100010,false,true,12,1849,2400,889,2710,false,46,46,65,65,4,48,p5_ql65,p5_qr65,0,-1/2,0,0,0,-1/2,-1/2,-1/2,0,-1/2*exp(i*150.0deg),0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg)
1271,zeta12^5*(-1/2*e001 + 1/2*e101 + -1/2*e110 + -1/2*e111),5,zeta12^5,150.0,12,2,1,71,-1/2*e001 + 1/2*e101 + -1/2*e110 + -1/2*e111,4,168,C112_complement_halfsum,G2_proxy_C112,4,11100010,false,true,12,1848,2400,888,2711,false,46,46,62,62,4,48,p5_ql62,p5_qr62,0,-1/2,0,0,0,1/2,-1/2,-1/2,0,-1/2*exp(i*150.0deg),0,0,0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg)
1272,zeta12^5*(-1/2*e001 + -1/2*e101 + -1/2*e110 + 1/2*e111),5,zeta12^5,150.0,12,2,1,72,-1/2*e001 + -1/2*e101 + -1/2*e110 + 1/2*e111,4,167,C112_complement_halfsum,G2_proxy_C112,4,11100010,false,true,12,1847,2400,887,2712,false,46,46,58,58,4,48,p5_ql58,p5_qr58,0,-1/2,0,0,0,-1/2,-1/2,1/2,0,-1/2*exp(i*150.0deg),0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg)
1273,zeta12^5*(-1/2*e001 + 1/2*e101 + -1/2*e110 + 1/2*e111),5,zeta12^5,150.0,12,2,1,73,-1/2*e001 + 1/2*e101 + -1/2*e110 + 1/2*e111,4,166,C112_complement_halfsum,G2_proxy_C112,4,11100010,false,true,12,1846,2400,886,2713,false,46,46,60,60,4,48,p5_ql60,p5_qr60,0,-1/2,0,0,0,1/2,-1/2,1/2,0,-1/2*exp(i*150.0deg),0,0,0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg)
1274,zeta12^5*(-1/2*e001 + -1/2*e101 + 1/2*e110 + -1/2*e111),5,zeta12^5,150.0,12,2,1,74,-1/2*e001 + -1/2*e101 + 1/2*e110 + -1/2*e111,4,165,C112_complement_halfsum,G2_proxy_C112,4,11100010,false,true,12,1845,2400,885,2714,false,46,46,61,61,4,48,p5_ql61,p5_qr61,0,-1/2,0,0,0,-1/2,1/2,-1/2,0,-1/2*exp(i*150.0deg),0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg)
1275,zeta12^5*(-1/2*e001 + 1/2*e101 + 1/2*e110 + -1/2*e111),5,zeta12^5,150.0,12,2,1,75,-1/2*e001 + 1/2*e101 + 1/2*e110 + -1/2*e111,4,164,C112_complement_halfsum,G2_proxy_C112,4,11100010,false,true,12,1844,2400,884,2715,false,46,46,65,65,4,48,p5_ql65,p5_qr65,0,-1/2,0,0,0,1/2,1/2,-1/2,0,-1/2*exp(i*150.0deg),0,0,0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg)
1276,zeta12^5*(-1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111),5,zeta12^5,150.0,12,2,1,76,-1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111,4,163,C112_complement_halfsum,G2_proxy_C112,4,11100010,false,true,12,1843,2400,883,2716,false,46,46,63,63,4,48,p5_ql63,p5_qr63,0,-1/2,0,0,0,-1/2,1/2,1/2,0,-1/2*exp(i*150.0deg),0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),1/2*exp(i*150.0deg)
1277,zeta12^5*(-1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111),5,zeta12^5,150.0,12,2,1,77,-1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111,4,162,C112_complement_halfsum,G2_proxy_C112,4,11100010,false,true,12,1842,2400,882,2717,false,46,46,58,58,4,48,p5_ql58,p5_qr58,0,-1/2,0,0,0,1/2,1/2,1/2,0,-1/2*exp(i*150.0deg),0,0,0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),1/2*exp(i*150.0deg)
1278,zeta12^5*(-1/2*e001 + 1/2*e011 + -1/2*e100 + -1/2*e110),5,zeta12^5,150.0,12,2,1,78,-1/2*e001 + 1/2*e011 + -1/2*e100 + -1/2*e110,4,161,C112_complement_halfsum,G2_proxy_C112,4,01011010,false,false,12,1841,2400,881,2718,false,46,46,63,63,4,48,p5_ql63,p5_qr63,0,-1/2,0,1/2,-1/2,0,-1/2,0,0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),0
1279,zeta12^5*(-1/2*e001 + 1/2*e011 + -1/2*e100 + 1/2*e110),5,zeta12^5,150.0,12,2,1,79,-1/2*e001 + 1/2*e011 + -1/2*e100 + 1/2*e110,4,160,C112_complement_halfsum,G2_proxy_C112,4,01011010,false,false,12,1840,2400,880,2719,false,46,46,68,68,4,48,p5_ql68,p5_qr68,0,-1/2,0,1/2,-1/2,0,1/2,0,0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),0
1280,zeta12^5*(-1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),5,zeta12^5,150.0,12,2,1,80,-1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110,4,159,C112_complement_halfsum,G2_proxy_C112,4,01011010,false,false,12,1839,2400,879,2720,false,46,46,66,66,4,48,p5_ql66,p5_qr66,0,-1/2,0,1/2,1/2,0,-1/2,0,0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),0
1281,zeta12^5*(-1/2*e001 + 1/2*e011 + 1/2*e100 + 1/2*e110),5,zeta12^5,150.0,12,2,1,81,-1/2*e001 + 1/2*e011 + 1/2*e100 + 1/2*e110,4,158,C112_complement_halfsum,G2_proxy_C112,4,01011010,false,false,12,1838,2400,878,2721,false,46,46,60,60,4,48,p5_ql60,p5_qr60,0,-1/2,0,1/2,1/2,0,1/2,0,0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),0
1282,zeta12^5*(-1/2*e001 + 1/2*e010 + -1/2*e011 + -1/2*e111),5,zeta12^5,150.0,12,2,1,82,-1/2*e001 + 1/2*e010 + -1/2*e011 + -1/2*e111,4,157,C112_complement_halfsum,G2_proxy_C112,4,10001110,false,true,12,1837,2400,877,2722,false,46,46,60,60,4,48,p5_ql60,p5_qr60,0,-1/2,1/2,-1/2,0,0,0,-1/2,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,0,0,-1/2*exp(i*150.0deg)
1283,zeta12^5*(-1/2*e001 + 1/2*e010 + -1/2*e011 + 1/2*e111),5,zeta12^5,150.0,12,2,1,83,-1/2*e001 + 1/2*e010 + -1/2*e011 + 1/2*e111,4,156,C112_complement_halfsum,G2_proxy_C112,4,10001110,false,true,12,1836,2400,876,2723,false,46,46,64,64,4,48,p5_ql64,p5_qr64,0,-1/2,1/2,-1/2,0,0,0,1/2,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,0,0,1/2*exp(i*150.0deg)
1284,zeta12^5*(-1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101),5,zeta12^5,150.0,12,2,1,84,-1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101,4,155,C112_complement_halfsum,G2_proxy_C112,4,00110110,false,false,12,1835,2400,875,2724,false,46,46,63,63,4,48,p5_ql63,p5_qr63,0,-1/2,1/2,0,-1/2,-1/2,0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,0
1285,zeta12^5*(-1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),5,zeta12^5,150.0,12,2,1,85,-1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101,4,154,C112_complement_halfsum,G2_proxy_C112,4,00110110,false,false,12,1834,2400,874,2725,false,46,46,59,59,4,48,p5_ql59,p5_qr59,0,-1/2,1/2,0,-1/2,1/2,0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,0
1286,zeta12^5*(-1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),5,zeta12^5,150.0,12,2,1,86,-1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101,4,153,C112_complement_halfsum,G2_proxy_C112,4,00110110,false,false,12,1833,2400,873,2726,false,46,46,59,59,4,48,p5_ql59,p5_qr59,0,-1/2,1/2,0,1/2,-1/2,0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,0
1287,zeta12^5*(-1/2*e001 + 1/2*e010 + 1/2*e100 + 1/2*e101),5,zeta12^5,150.0,12,2,1,87,-1/2*e001 + 1/2*e010 + 1/2*e100 + 1/2*e101,4,152,C112_complement_halfsum,G2_proxy_C112,4,00110110,false,false,12,1832,2400,872,2727,false,46,46,60,60,4,48,p5_ql60,p5_qr60,0,-1/2,1/2,0,1/2,1/2,0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,0
1288,zeta12^5*(-1/2*e001 + 1/2*e010 + 1/2*e011 + -1/2*e111),5,zeta12^5,150.0,12,2,1,88,-1/2*e001 + 1/2*e010 + 1/2*e011 + -1/2*e111,4,151,C112_complement_halfsum,G2_proxy_C112,4,10001110,false,true,12,1831,2400,871,2728,false,46,46,58,58,4,48,p5_ql58,p5_qr58,0,-1/2,1/2,1/2,0,0,0,-1/2,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,0,0,-1/2*exp(i*150.0deg)
1289,zeta12^5*(-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),5,zeta12^5,150.0,12,2,1,89,-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111,4,150,C112_complement_halfsum,G2_proxy_C112,4,10001110,false,true,12,1830,2400,870,2729,false,46,46,58,58,4,48,p5_ql58,p5_qr58,0,-1/2,1/2,1/2,0,0,0,1/2,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,0,0,1/2*exp(i*150.0deg)
1290,zeta12^5*(-1*e010),5,zeta12^5,150.0,12,2,1,90,-1*e010,4,149,A16_basis_signed_unit,G2_proxy_pure_imag14,1,00000100,false,false,12,1829,2400,869,2730,false,46,46,66,66,4,48,p5_ql66,p5_qr66,0,0,-1,0,0,0,0,0,0,0,-1*exp(i*150.0deg),0,0,0,0,0
1291,zeta12^5*(-1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110),5,zeta12^5,150.0,12,2,1,91,-1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110,4,148,C112_complement_halfsum,G2_proxy_C112,4,01101100,false,false,12,1828,2400,868,2731,false,46,46,63,63,4,48,p5_ql63,p5_qr63,0,0,-1/2,-1/2,0,-1/2,-1/2,0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0
1292,zeta12^5*(-1/2*e010 + -1/2*e011 + 1/2*e101 + -1/2*e110),5,zeta12^5,150.0,12,2,1,92,-1/2*e010 + -1/2*e011 + 1/2*e101 + -1/2*e110,4,147,C112_complement_halfsum,G2_proxy_C112,4,01101100,false,false,12,1827,2400,867,2732,false,46,46,65,65,4,48,p5_ql65,p5_qr65,0,0,-1/2,-1/2,0,1/2,-1/2,0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0
1293,zeta12^5*(-1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),5,zeta12^5,150.0,12,2,1,93,-1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110,4,146,C112_complement_halfsum,G2_proxy_C112,4,01101100,false,false,12,1826,2400,866,2733,false,46,46,65,65,4,48,p5_ql65,p5_qr65,0,0,-1/2,-1/2,0,-1/2,1/2,0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0
1294,zeta12^5*(-1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),5,zeta12^5,150.0,12,2,1,94,-1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110,4,145,C112_complement_halfsum,G2_proxy_C112,4,01101100,false,false,12,1825,2400,865,2734,false,46,46,60,60,4,48,p5_ql60,p5_qr60,0,0,-1/2,-1/2,0,1/2,1/2,0,0,0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0
1295,zeta12^5*(-1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),5,zeta12^5,150.0,12,2,1,95,-1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111,4,144,C112_complement_halfsum,G2_proxy_C112,4,11010100,false,true,12,1824,2400,864,2735,false,46,46,57,57,4,48,p5_ql57,p5_qr57,0,0,-1/2,0,-1/2,0,-1/2,-1/2,0,0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg)
1296,zeta12^5*(-1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111),5,zeta12^5,150.0,12,2,1,96,-1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111,4,143,C112_complement_halfsum,G2_proxy_C112,4,11010100,false,true,12,1823,2400,863,2736,false,46,46,62,62,4,48,p5_ql62,p5_qr62,0,0,-1/2,0,-1/2,0,-1/2,1/2,0,0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg)
1297,zeta12^5*(-1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),5,zeta12^5,150.0,12,2,1,97,-1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111,4,142,C112_complement_halfsum,G2_proxy_C112,4,11010100,false,true,12,1822,2400,862,2737,false,46,46,63,63,4,48,p5_ql63,p5_qr63,0,0,-1/2,0,-1/2,0,1/2,-1/2,0,0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg)
1298,zeta12^5*(-1/2*e010 + -1/2*e100 + 1/2*e110 + 1/2*e111),5,zeta12^5,150.0,12,2,1,98,-1/2*e010 + -1/2*e100 + 1/2*e110 + 1/2*e111,4,141,C112_complement_halfsum,G2_proxy_C112,4,11010100,false,true,12,1821,2400,861,2738,false,46,46,57,57,4,48,p5_ql57,p5_qr57,0,0,-1/2,0,-1/2,0,1/2,1/2,0,0,-1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg)
1299,zeta12^5*(-1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111),5,zeta12^5,150.0,12,2,1,99,-1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111,4,140,C112_complement_halfsum,G2_proxy_C112,4,11010100,false,true,12,1820,2400,860,2739,false,46,46,60,60,4,48,p5_ql60,p5_qr60,0,0,-1/2,0,1/2,0,-1/2,-1/2,0,0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg)
1300,zeta12^5*(-1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),5,zeta12^5,150.0,12,2,1,100,-1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111,4,139,C112_complement_halfsum,G2_proxy_C112,4,11010100,false,true,12,1819,2400,859,2740,false,46,46,57,57,4,48,p5_ql57,p5_qr57,0,0,-1/2,0,1/2,0,-1/2,1/2,0,0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg)
1301,zeta12^5*(-1/2*e010 + 1/2*e100 + 1/2*e110 + -1/2*e111),5,zeta12^5,150.0,12,2,1,101,-1/2*e010 + 1/2*e100 + 1/2*e110 + -1/2*e111,4,138,C112_complement_halfsum,G2_proxy_C112,4,11010100,false,true,12,1818,2400,858,2741,false,46,46,57,57,4,48,p5_ql57,p5_qr57,0,0,-1/2,0,1/2,0,1/2,-1/2,0,0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg)
1302,zeta12^5*(-1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),5,zeta12^5,150.0,12,2,1,102,-1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111,4,137,C112_complement_halfsum,G2_proxy_C112,4,11010100,false,true,12,1817,2400,857,2742,false,46,46,61,61,4,48,p5_ql61,p5_qr61,0,0,-1/2,0,1/2,0,1/2,1/2,0,0,-1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg)
1303,zeta12^5*(-1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),5,zeta12^5,150.0,12,2,1,103,-1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110,4,136,C112_complement_halfsum,G2_proxy_C112,4,01101100,false,false,12,1816,2400,856,2743,false,46,46,61,61,4,48,p5_ql61,p5_qr61,0,0,-1/2,1/2,0,-1/2,-1/2,0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0
1304,zeta12^5*(-1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110),5,zeta12^5,150.0,12,2,1,104,-1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110,4,135,C112_complement_halfsum,G2_proxy_C112,4,01101100,false,false,12,1815,2400,855,2744,false,46,46,58,58,4,48,p5_ql58,p5_qr58,0,0,-1/2,1/2,0,1/2,-1/2,0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),-1/2*exp(i*150.0deg),0
1305,zeta12^5*(-1/2*e010 + 1/2*e011 + -1/2*e101 + 1/2*e110),5,zeta12^5,150.0,12,2,1,105,-1/2*e010 + 1/2*e011 + -1/2*e101 + 1/2*e110,4,134,C112_complement_halfsum,G2_proxy_C112,4,01101100,false,false,12,1814,2400,854,2745,false,46,46,58,58,4,48,p5_ql58,p5_qr58,0,0,-1/2,1/2,0,-1/2,1/2,0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0
1306,zeta12^5*(-1/2*e010 + 1/2*e011 + 1/2*e101 + 1/2*e110),5,zeta12^5,150.0,12,2,1,106,-1/2*e010 + 1/2*e011 + 1/2*e101 + 1/2*e110,4,133,C112_complement_halfsum,G2_proxy_C112,4,01101100,false,false,12,1813,2400,853,2746,false,46,46,62,62,4,48,p5_ql62,p5_qr62,0,0,-1/2,1/2,0,1/2,1/2,0,0,0,-1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0,1/2*exp(i*150.0deg),1/2*exp(i*150.0deg),0
